Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
1/29/21,6045,4,Mendocino County,CA,1,875,875,1.2,874,1.3,143,0.7,95.6,7424,8.6,7423,9.9,7412,10.8,3425,17.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6083,4,Santa Barbara County,CA,1,4469,4469,1.2,4467,1.3,736,1,95.6,30037,6.7,30034,7.9,30009,8.6,14855,21.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6003,4,Alpine County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/29/21,6051,4,Mono County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
1/29/21,6099,4,Stanislaus County,CA,1.2,6561,6560,1.4,6560,1.6,642,0.9,95.6,31774,5.8,31758,7,31744,7.9,15181,20.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6095,4,Solano County,CA,1.5,6859,6858,1.8,6858,2,448,0.6,95.6,29296,6.5,29293,7.7,29287,8.4,10014,13.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6037,4,Los Angeles County,CA,1.3,129613,129601,1.5,129499,1.6,12673,0.9,95.6,623458,6.2,623388,7.2,622919,7.9,239323,16.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6057,4,Nevada County,CA,0.8,807,807,0.9,807,1,94,0.3,95.6,5161,5.2,5161,5.8,5155,6.2,2265,8,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/29/21,6005,4,Amador County,CA,1.1,446,446,1.2,446,1.3,105,1,95.6,2383,6,2383,6.7,2381,7.1,919,8.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6035,4,Lassen County,CA,0.9,273,273,1,273,1.1,125,2.6,95.6,1718,5.6,1718,6.4,1717,6.8,880,18.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6007,4,Butte County,CA,1.9,4181,4181,2.2,4180,2.4,528,1.3,95.6,15780,7.2,15779,8.3,15765,9,5696,14.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6097,4,Sonoma County,CA,1.5,7295,7294,1.7,7293,1.8,792,0.8,95.6,29991,6.1,29983,6.9,29947,7.5,10526,10.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6069,4,San Benito County,CA,0.8,531,531,1,531,1.1,16,0.2,95.6,2153,3.4,2153,4.1,2152,4.6,490,5.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6087,4,Santa Cruz County,CA,1.5,4001,4000,1.7,4000,1.8,362,0.8,95.6,18416,6.7,18386,7.7,18379,8.3,7520,15.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6049,4,Modoc County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
1/29/21,6109,4,Tuolumne County,CA,2.1,1139,1139,2.3,1139,2.5,261,1.8,95.6,4432,8.1,4431,9.1,4430,9.8,2050,13.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6039,4,Madera County,CA,0.6,930,930,0.7,930,0.8,72,0.3,95.6,7343,4.7,7342,5.7,7341,6.4,3703,16.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6041,4,Marin County,CA,1.9,4829,4829,2.1,4810,2.3,734,1.2,95.6,23171,9,23170,10.2,23124,11.1,9182,15.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6107,4,Tulare County,CA,0.7,3126,3126,0.8,3126,1,362,0.7,95.6,20376,4.4,20376,5.5,20365,6.3,9917,18.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6053,4,Monterey County,CA,1,4217,4217,1.2,4216,1.3,329,0.5,95.6,14651,3.4,14648,4.1,14635,4.6,2804,4.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6073,4,San Diego County,CA,1.4,48059,48057,1.7,48035,1.8,4123,0.9,95.6,252469,7.6,252450,8.8,252265,9.6,96954,20,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6025,4,Imperial County,CA,0.5,827,827,0.6,827,0.6,37,0.2,95.6,6426,3.5,6426,4.4,6426,5,2146,8.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6013,4,Contra Costa County,CA,1.6,18966,18963,1.9,18954,2.1,1574,0.8,95.6,90173,7.8,90163,9.1,90051,10.1,38763,20.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6021,4,Glenn County,CA,1.2,352,352,1.5,352,1.7,43,1,95.6,1477,5.2,1477,6.3,1477,7.1,694,15.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6029,4,Kern County,CA,0.6,5011,5011,0.7,5011,0.8,430,0.4,95.6,30316,3.4,30315,4.2,30299,4.7,12828,12.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6105,4,Trinity County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/29/21,6059,4,Orange County,CA,1.2,38255,38250,1.4,38230,1.5,4199,0.9,95.6,184541,5.8,184502,6.8,184373,7.4,79579,16.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6091,4,Sierra County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
1/29/21,6067,4,Sacramento County,CA,1.3,19795,19794,1.5,19792,1.7,1207,0.5,95.6,77527,5,77518,5.9,77472,6.5,27030,12,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6063,4,Plumas County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
1/29/21,6065,4,Riverside County,CA,0.7,17538,17538,0.8,17535,0.9,1533,0.4,95.6,108699,4.4,108688,5.2,108629,5.9,44816,12.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6061,4,Placer County,CA,1.6,6354,6354,1.9,6353,2,375,0.5,95.6,31110,7.8,31106,9.1,31086,10,15151,19.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/29/21,6055,4,Napa County,CA,2.1,2841,2841,2.4,2841,2.6,467,1.7,95.6,15326,11.1,15304,12.7,15290,13.9,6738,24.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6071,4,San Bernardino County,CA,1.2,25519,25517,1.4,25499,1.6,2190,0.8,95.6,99400,4.6,99338,5.5,99262,6.2,32782,12.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6085,4,Santa Clara County,CA,1.5,29321,29321,1.8,29311,1.9,2805,1,95.6,136295,7.1,136293,8.2,136196,9,56460,21.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6103,4,Tehama County,CA,0.6,368,368,0.7,367,0.7,46,0.4,95.6,1586,2.4,1586,2.9,1585,3.2,494,3.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6047,4,Merced County,CA,0.6,1797,1797,0.8,1795,0.9,202,0.6,95.6,9504,3.4,9497,4.2,9486,4.8,4188,13.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6079,4,San Luis Obispo County,CA,1.8,4969,4969,2,4967,2.1,795,1.3,95.6,17047,6,17047,6.8,17032,7.3,8512,14.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6019,4,Fresno County,CA,1.2,11939,11939,1.5,11937,1.7,1012,0.8,95.6,56717,5.7,56710,7,56675,7.9,24004,19.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6115,4,Yuba County,CA,0.5,423,423,0.7,423,0.7,35,0.3,95.6,3028,3.8,3028,4.7,3027,5.3,1136,11.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6017,4,El Dorado County,CA,1.2,2347,2347,1.4,2347,1.5,215,0.5,95.6,10208,5.3,10207,6,10202,6.6,4514,10.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/29/21,6113,4,Yolo County,CA,1.4,3025,3025,1.6,3022,1.7,360,1.3,95.6,12986,5.9,12986,6.8,12980,7.4,4939,17.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6089,4,Shasta County,CA,1,1880,1880,1.2,1878,1.3,285,0.7,95.6,8759,4.9,8757,5.7,8750,6.2,3928,10.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6033,4,Lake County,CA,0.8,490,490,0.9,490,1,66,0.4,95.6,3464,5.4,3464,6.3,3461,6.8,1839,12.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6011,4,Colusa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/29/21,6077,4,San Joaquin County,CA,1.3,9666,9664,1.5,9663,1.7,871,0.9,95.6,32475,4.3,32459,5.2,32436,5.8,10640,10.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6093,4,Siskiyou County,CA,1.1,498,498,1.3,498,1.4,97,0.9,95.6,3291,7.6,3291,8.7,3288,9.4,1801,15.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/29/21,6111,4,Ventura County,CA,1.5,12481,12481,1.7,12468,1.9,1740,1.3,95.6,48659,5.8,48657,6.7,48585,7.4,16173,11.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6009,4,Calaveras County,CA,1.5,692,692,1.7,692,1.8,158,1.2,95.6,2737,6,2737,6.7,2736,7.2,1414,11,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/29/21,6081,4,San Mateo County,CA,1.7,12897,12897,1.9,12894,2.1,989,0.8,95.6,55142,7.2,55138,8.3,55103,9,20094,15.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6043,4,Mariposa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/29/21,6023,4,Humboldt County,CA,1.2,1650,1650,1.4,1650,1.5,247,1,95.6,8560,6.3,8560,7.2,8553,7.8,3265,13,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/29/21,6075,4,San Francisco County,CA,1.7,14754,14752,1.8,14750,1.9,1250,0.9,95.6,57248,6.5,57244,7.2,57229,7.5,18414,13,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/29/21,6101,4,Sutter County,CA,0.9,880,880,1.1,880,1.2,85,0.6,95.6,5266,5.4,5264,6.5,5264,7.3,2383,15.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6097,4,Sonoma County,CA,1.4,6939,6938,1.6,6937,1.7,731,0.7,95.5,28424,5.7,28416,6.6,28381,7.1,9391,9.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6069,4,San Benito County,CA,0.8,495,495,0.9,495,1.1,15,0.2,95.5,2043,3.3,2043,3.9,2042,4.4,394,4.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6073,4,San Diego County,CA,1.4,45293,45291,1.6,45272,1.7,3741,0.8,95.5,236574,7.1,236555,8.3,236377,9,85349,17.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6059,4,Orange County,CA,1.1,36513,36509,1.3,36490,1.5,3925,0.8,95.5,177256,5.6,177219,6.5,177098,7.1,74282,15.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6093,4,Siskiyou County,CA,1,448,448,1.2,448,1.3,86,0.8,95.5,3094,7.1,3094,8.2,3091,8.9,1676,14.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6039,4,Madera County,CA,0.5,790,790,0.6,790,0.7,63,0.3,95.5,6706,4.3,6705,5.2,6704,5.9,3271,14.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,UNK,4,Unknown County,CA,0,22166,22155,0,22147,0,1910,0,95.5,123063,0,122816,0,122734,0,27819,0,,,,,
1/28/21,6009,4,Calaveras County,CA,1.2,559,559,1.4,559,1.5,123,1,95.5,2056,4.5,2056,5,2055,5.4,785,6.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/28/21,6017,4,El Dorado County,CA,1.1,2141,2141,1.3,2141,1.4,191,0.5,95.5,9757,5.1,9756,5.8,9751,6.3,4181,9.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/28/21,6003,4,Alpine County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/28/21,6095,4,Solano County,CA,1.4,6408,6407,1.7,6407,1.8,413,0.6,95.5,28631,6.4,28628,7.5,28622,8.2,9589,13.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6047,4,Merced County,CA,0.5,1520,1520,0.7,1518,0.8,139,0.4,95.5,8414,3,8407,3.7,8396,4.3,3517,11.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6081,4,San Mateo County,CA,1.6,12039,12039,1.8,12036,2,913,0.7,95.5,53812,7,53808,8.1,53776,8.8,19151,15.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6041,4,Marin County,CA,1.8,4563,4563,2,4545,2.2,693,1.2,95.5,22748,8.8,22747,10,22701,10.9,8858,14.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6023,4,Humboldt County,CA,1.1,1473,1473,1.2,1473,1.3,184,0.7,95.5,7563,5.6,7563,6.4,7557,6.9,2771,11,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6113,4,Yolo County,CA,1.3,2908,2908,1.5,2905,1.7,349,1.2,95.5,12651,5.7,12651,6.6,12645,7.2,4703,16.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6083,4,Santa Barbara County,CA,1,4288,4288,1.1,4286,1.2,701,1,95.5,28435,6.4,28432,7.5,28408,8.2,13681,19.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6067,4,Sacramento County,CA,1.2,18811,18810,1.4,18808,1.6,1133,0.5,95.5,74711,4.8,74702,5.7,74658,6.3,25216,11.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6101,4,Sutter County,CA,0.8,818,818,1,818,1.1,77,0.5,95.5,5127,5.3,5125,6.4,5125,7.1,2299,15.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6019,4,Fresno County,CA,1.1,11413,11413,1.4,11411,1.6,966,0.8,95.5,55327,5.5,55320,6.8,55286,7.7,23145,18.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6115,4,Yuba County,CA,0.5,400,400,0.6,400,0.7,32,0.3,95.5,2968,3.8,2968,4.6,2967,5.2,1095,10.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6031,4,Kings County,CA,0.3,520,520,0.4,520,0.5,52,0.3,95.5,4593,3,4593,3.7,4591,4.1,1331,8.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6001,4,Alameda County,CA,1.2,20853,20851,1.4,20850,1.6,1578,0.7,95.5,94450,5.7,94443,6.5,94384,7.1,30338,12.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6111,4,Ventura County,CA,1.4,11916,11916,1.6,11903,1.8,1672,1.2,95.5,46482,5.5,46480,6.4,46411,7.1,14850,10.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6013,4,Contra Costa County,CA,1.5,17862,17859,1.8,17850,2,1473,0.8,95.5,85707,7.4,85697,8.7,85586,9.6,35460,18.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6037,4,Los Angeles County,CA,1.2,122221,122209,1.4,122108,1.5,11541,0.8,95.5,577201,5.7,577132,6.7,576675,7.3,201687,14.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6035,4,Lassen County,CA,0.9,261,261,1,261,1,116,2.4,95.5,1621,5.3,1621,6,1620,6.4,808,17.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6033,4,Lake County,CA,0.7,480,480,0.9,480,0.9,63,0.4,95.5,3245,5,3245,5.9,3242,6.4,1646,11.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6105,4,Trinity County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/28/21,6075,4,San Francisco County,CA,1.5,13545,13543,1.7,13541,1.8,1064,0.8,95.5,55195,6.3,55191,6.9,55177,7.2,17252,12.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6015,4,Del Norte County,CA,0.7,199,199,0.8,199,0.9,31,0.6,95.5,849,3.1,849,3.5,849,3.9,300,5.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6007,4,Butte County,CA,1.6,3502,3502,1.8,3501,2,422,1,95.5,14542,6.6,14541,7.7,14529,8.3,4835,12,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6085,4,Santa Clara County,CA,1.4,27735,27735,1.7,27725,1.8,2473,0.9,95.5,130097,6.7,130095,7.9,130003,8.6,51687,19.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6021,4,Glenn County,CA,1.2,333,333,1.4,333,1.6,42,0.9,95.5,1336,4.7,1336,5.7,1336,6.4,604,13.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6011,4,Colusa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/28/21,6091,4,Sierra County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
1/28/21,6053,4,Monterey County,CA,0.9,3866,3866,1.1,3865,1.2,314,0.5,95.5,14400,3.3,14397,4,14384,4.5,2616,4.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6057,4,Nevada County,CA,0.8,758,758,0.9,758,0.9,79,0.3,95.5,4883,4.9,4883,5.5,4877,5.9,2091,7.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/28/21,6087,4,Santa Cruz County,CA,1.4,3891,3890,1.6,3890,1.8,352,0.7,95.5,17689,6.5,17659,7.4,17653,8,7067,15,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6065,4,Riverside County,CA,0.7,16401,16401,0.8,16398,0.9,1409,0.4,95.5,101861,4.1,101850,4.9,101798,5.5,40234,11,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6055,4,Napa County,CA,2,2725,2725,2.3,2725,2.5,453,1.7,95.5,14811,10.8,14789,12.3,14775,13.4,6389,23.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6109,4,Tuolumne County,CA,1.9,1040,1040,2.1,1040,2.3,244,1.7,95.5,4353,8,4352,9,4351,9.6,2014,13.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/28/21,6029,4,Kern County,CA,0.5,4518,4518,0.6,4518,0.7,385,0.4,95.5,28202,3.1,28201,3.9,28186,4.4,11151,11,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6103,4,Tehama County,CA,0.5,352,352,0.6,351,0.7,45,0.4,95.5,1554,2.4,1554,2.8,1553,3.1,475,3.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6099,4,Stanislaus County,CA,1.1,6281,6280,1.4,6280,1.6,591,0.8,95.5,29087,5.3,29071,6.4,29057,7.2,13045,17.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6071,4,San Bernardino County,CA,1.1,23188,23186,1.3,23170,1.4,1939,0.7,95.5,94904,4.4,94842,5.3,94772,5.9,29952,11.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6063,4,Plumas County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
1/28/21,6025,4,Imperial County,CA,0.4,656,656,0.4,656,0.5,32,0.1,95.5,6203,3.4,6203,4.2,6203,4.8,2105,8.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6061,4,Placer County,CA,1.5,6060,6060,1.8,6059,2,337,0.4,95.5,29876,7.5,29872,8.7,29853,9.6,14149,17.8,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
1/28/21,6027,4,Inyo County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/28/21,6077,4,San Joaquin County,CA,1.1,8707,8705,1.4,8705,1.6,768,0.8,95.5,30494,4,30479,4.8,30458,5.5,9287,9.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6049,4,Modoc County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
1/28/21,6089,4,Shasta County,CA,1,1766,1766,1.1,1765,1.2,229,0.6,95.5,8429,4.7,8427,5.5,8420,6,3686,9.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6107,4,Tulare County,CA,0.6,2962,2962,0.8,2962,0.9,333,0.6,95.5,19281,4.1,19281,5.2,19271,5.9,9125,16.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6045,4,Mendocino County,CA,0.9,820,820,1.1,819,1.2,132,0.7,95.5,7353,8.5,7352,9.9,7341,10.7,3373,16.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
1/28/21,6005,4,Amador County,CA,1.1,420,420,1.2,420,1.2,97,0.9,95.5,2334,5.9,2334,6.5,2332,6.9,876,8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
1/28/21,6051,4,Mono County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low,,,,
1/28/21,6043,4,Mariposa County,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
1/28/21,6079,4,San Luis Obispo County,CA,1.6,4527,4527,1.8,4525,1.9,691,1.2,95.5,16271,5.7,16271,6.5,16256,7,7825,13.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
1/27/21,6013,4,Contra Costa County,CA,1.4,15822,15820,1.6,15817,1.8,1279,0.7,95.4,80237,7,80229,8.1,80126,9,31368,16.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
