date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
7/3/20,Sutter,County,105747,12,291,0,3,182,7828,11,300,10,205,0,2,139
8/9/20,Lassen,County,30065,0,693,0,0,6,18746,0,875,0,589,0,0,139
1/4/21,Yuba,County,79290,54,4268,2,24,433,42814,60,4720,57,4023,1,21,139
5/10/20,El Dorado,County,193098,3,71,0,0,73,4060,2,71,1,55,0,0,139
5/14/20,Shasta,County,177925,0,45,0,4,102,3801,0,80,1,33,0,4,139
12/16/20,Calaveras,County,44289,32,922,1,27,224,22334,35,1005,22,821,0,21,139
10/14/20,Sutter,County,105747,9,1782,0,12,221,30161,9,1974,-1,1747,0,12,139
1/24/21,Lassen,County,30065,1,4887,0,16,444,91930,8,5580,12,4828,0,1,139
7/14/21,Yuba,County,79290,10,6326,0,51,154,79260,21,7186,15,6294,0,52,139
2/14/21,Calaveras,County,44289,4,1879,0,46,34,32044,1,2088,3,1866,0,21,139
1/24/21,Tuolumne,County,52351,7,3490,0,45,171,69435,7,3990,9,3416,0,29,139
3/31/21,Calaveras,County,44289,4,2007,0,50,80,37146,4,2245,8,2005,0,50,139
1/20/21,Humboldt,County,134098,24,2588,0,24,697,90031,47,2607,31,2390,0,22,139
5/30/20,Butte,County,217769,5,71,0,0,94,5011,1,57,3,44,0,0,139
3/14/21,Santa Barbara,County,456373,25,32823,0,435,815,521975,31,37595,28,32514,0,431,1390
5/19/21,Placer,County,400434,32,23128,0,299,1352,418124,42,24173,58,22784,0,291,1390
4/19/21,Santa Cruz,County,273999,10,15947,1,205,2192,387758,17,16602,20,15600,0,204,1390
6/1/20,Sacramento,County,1567975,31,1559,0,62,2100,56801,40,1790,17,1415,1,58,1390
10/25/20,Monterey,County,448732,67,11477,2,91,632,189219,48,12841,29,11182,0,87,1390
12/28/20,Orange,County,3228519,4397,165364,52,2505,27701,2052763,5226,189022,2813,152089,0,1839,13903
12/12/20,San Bernardino,County,2217398,2669,149386,29,1852,9696,1367654,2529,168685,2649,125741,8,1321,13907
12/30/20,Orange,County,3228519,3866,173379,62,2622,28735,2111595,5263,200001,-460,153951,24,1863,13909
11/9/20,Santa Barbara,County,456373,70,10818,0,133,2373,221960,67,11957,34,10214,0,134,1391
4/16/21,Imperial,County,191649,28,27961,0,732,808,277790,29,31160,42,27962,1,719,1391
7/14/21,Stanislaus,County,562303,42,57490,0,1025,1336,730314,67,65466,58,57340,0,1028,1391
1/26/21,Orange,County,3228519,1201,231455,44,4059,23163,2662586,1970,274763,882,225987,64,2760,13917
4/9/21,Tulare,County,484423,13,48832,0,836,1165,511303,17,55453,21,48430,3,824,1392
5/21/20,San Francisco,County,892280,23,2453,0,45,2634,50554,35,2698,49,2248,0,37,1392
5/9/21,Santa Cruz,County,273999,3,16071,0,206,231,416105,4,16763,5,16094,0,206,1393
2/7/21,Out of state,County,,,,,,855,253809,41,12999,,,,,1393
6/3/21,Placer,County,400434,21,23367,0,301,996,432428,21,24447,42,23100,0,293,1393
6/12/21,San Diego,County,3370418,40,281500,0,3773,6899,4817627,58,304629,59,281203,2,3770,13933
12/22/20,Los Angeles,County,10257557,19001,712142,183,10398,135050,10890239,22897,871370,11802,635931,95,9013,139368
1/27/21,Santa Clara,County,1967585,476,101540,18,1473,16108,2538756,637,114037,517,99732,13,1184,13937
12/11/20,Merced,County,287420,246,15443,1,205,2361,160611,300,15772,282,14038,0,186,1394
6/5/21,San Luis Obispo,County,278862,3,21229,0,255,240,546240,8,23125,2,21236,0,255,1394
4/30/21,Imperial,County,191649,13,28173,0,734,639,290061,16,31475,9,28244,1,721,1394
9/2/20,San Mateo,County,778001,79,8944,1,143,2479,241984,111,12893,16,8148,0,122,1394
9/16/20,San Joaquin,County,782545,52,19803,0,476,1554,227164,60,23924,64,19377,8,409,1394
5/28/20,San Francisco,County,892280,29,2637,0,46,2509,63146,41,2987,23,2417,0,40,1395
7/8/21,Solano,County,444255,43,33899,0,258,1422,757204,42,35621,19,33678,0,268,1395
10/9/20,San Joaquin,County,782545,49,20995,0,514,1893,268720,67,25367,72,20648,3,481,1395
4/14/21,Santa Cruz,County,273999,7,15909,0,204,1752,381631,8,16541,32,15481,0,203,1395
3/19/21,Santa Clara,County,1967585,117,112629,3,1896,14120,3263040,144,128108,113,113232,-11,1797,13955
12/13/20,Santa Cruz,County,273999,99,7007,5,72,621,175408,66,6729,81,5986,0,54,1396
11/26/20,Sonoma,County,496668,62,12695,0,149,269,305878,17,13635,147,11922,0,162,1396
1/14/21,Placer,County,400434,125,17982,1,217,1947,256461,161,18387,216,16488,-3,169,1397
5/30/21,Solano,County,444255,9,32921,0,257,492,697498,9,34608,35,32952,0,256,1397
12/3/20,Monterey,County,448732,474,18182,1,135,4054,274681,534,20115,154,16218,4,125,1398
7/8/21,Tulare,County,484423,4,49886,0,854,1423,618739,13,56728,15,49850,0,853,1398
12/8/20,Monterey,County,448732,481,20094,3,153,4203,289570,483,22081,6,17752,2,134,1398
2/18/21,Orange,County,3228519,266,244724,21,4720,12592,2983754,440,295759,382,243098,47,3673,13980
7/26/20,Sonoma,County,496668,39,3394,1,23,254,99380,11,3520,91,2503,0,20,1399
8/10/20,Merced,County,287420,98,6887,1,82,825,47676,95,7000,178,4913,0,51,1399
6/1/21,Ventura,County,852747,15,81096,0,1031,4862,1486032,22,98428,1,81018,0,1021,1399
3/27/21,Merced,County,287420,23,29743,0,427,363,322609,24,31763,34,29647,3,422,1399
5/5/21,San Luis Obispo,County,278862,4,20984,0,255,1612,511988,12,22819,35,20958,1,256,1399
1/18/21,Riverside,County,2468145,2085,254230,52,3318,16719,1988708,2783,289331,1945,244151,34,2568,13998
3/23/21,Unknown,County,,0,9,0,0,11,86,0,8,4,49,0,0,-14
6/19/21,Unknown,County,,0,10,0,0,1,342,0,12,-2,33,0,0,-14
5/12/20,Del Norte,County,27558,2,10,0,0,13,505,0,5,0,3,0,0,14
4/1/21,Trinity,County,13354,0,327,0,3,9,7428,0,340,0,319,0,3,14
8/7/20,Plumas,County,18997,1,38,0,0,8,2652,1,34,0,25,0,0,14
7/28/20,Trinity,County,13354,0,6,0,0,8,1449,0,4,0,3,0,0,14
9/17/20,Plumas,County,18997,0,49,0,0,51,3423,0,43,0,45,0,0,14
4/29/21,Trinity,County,13354,0,331,0,3,9,7746,0,347,0,326,0,3,14
10/7/20,Plumas,County,18997,0,52,0,0,54,4168,0,45,1,50,0,0,14
8/5/20,Trinity,County,13354,0,6,0,0,25,1618,0,4,0,5,0,0,14
4/12/21,Plumas,County,18997,0,662,0,4,167,19604,0,635,0,666,0,4,14
9/29/20,Trinity,County,13354,0,19,0,0,8,2842,0,15,0,16,0,0,14
5/5/20,Lake,County,64871,1,10,0,0,98,898,0,10,0,7,0,0,14
3/5/21,Sierra,County,3115,0,49,0,0,6,2259,0,51,0,48,0,0,14
5/13/20,Amador,County,38531,0,10,0,0,33,691,0,11,0,8,0,0,14
5/24/20,Trinity,County,13354,0,1,0,0,3,380,0,1,0,1,0,0,14
5/18/20,Amador,County,38531,0,10,0,0,131,907,0,12,0,8,0,0,14
6/11/21,Sierra,County,3115,1,57,0,0,4,2939,0,58,0,55,0,0,14
9/8/20,Mariposa,County,17795,0,74,0,0,66,5788,1,75,0,72,0,2,14
6/7/20,Sierra,County,3115,0,1,0,0,0,140,0,0,0,1,0,0,14
9/24/20,Mariposa,County,17795,0,77,0,0,79,6444,0,79,0,74,0,2,14
9/16/20,Trinity,County,13354,0,17,0,0,5,2631,0,14,0,15,0,0,14
10/5/20,Mariposa,County,17795,0,78,0,0,28,6861,0,80,0,75,0,2,14
2/12/21,Trinity,County,13354,0,305,0,3,12,6762,0,300,0,269,0,3,14
10/14/20,Mariposa,County,17795,0,78,0,0,57,7374,0,81,0,76,0,2,14
4/12/21,Trinity,County,13354,0,331,0,3,20,7540,0,346,0,324,0,3,14
6/10/20,Glenn,County,29348,1,39,0,0,24,802,1,31,2,21,0,0,14
8/13/20,Trinity,County,13354,0,9,0,0,63,1873,0,7,0,6,0,0,14
6/14/20,Glenn,County,29348,2,51,0,0,9,872,0,34,0,21,0,0,14
3/12/21,Sierra,County,3115,0,50,0,0,3,2306,0,52,1,49,0,0,14
11/11/20,Mariposa,County,17795,2,93,0,0,22,8858,0,93,0,84,0,2,14
7/3/20,Trinity,County,13354,0,2,0,0,0,1132,0,2,0,2,0,0,14
11/12/20,Mariposa,County,17795,0,93,0,0,131,8989,0,93,0,84,0,2,14
3/13/21,Sierra,County,3115,0,50,0,0,3,2309,0,52,0,49,0,0,14
11/16/20,Mariposa,County,17795,3,101,0,0,30,9182,0,94,0,86,0,2,14
5/11/20,Tuolumne,County,52351,0,3,0,0,13,1017,0,2,0,2,0,0,14
11/17/20,Mariposa,County,17795,3,104,0,0,221,9403,3,97,1,87,0,2,14
5/26/20,Trinity,County,13354,0,1,0,0,21,407,0,1,0,1,0,0,14
11/18/20,Mariposa,County,17795,3,107,0,0,149,9552,9,106,1,88,0,2,14
6/20/20,Trinity,County,13354,0,2,0,0,4,864,0,2,0,2,0,0,14
11/19/20,Mariposa,County,17795,3,110,0,0,96,9648,2,108,0,88,0,2,14
8/4/20,Trinity,County,13354,0,6,0,0,19,1593,0,4,0,5,0,0,14
11/24/20,Mariposa,County,17795,1,127,0,0,168,10037,3,124,17,114,0,2,14
6/19/21,Trinity,County,13354,0,338,0,3,4,8257,0,358,0,337,0,3,14
12/23/20,Mariposa,County,17795,3,218,0,1,139,13022,5,225,0,194,0,3,14
6/18/21,Trinity,County,13354,0,338,0,3,10,8253,1,358,0,337,0,3,14
1/27/21,Mariposa,County,17795,2,354,0,2,44,15949,1,379,1,333,1,4,14
10/1/20,Trinity,County,13354,3,22,0,0,42,2915,3,22,0,15,0,0,14
4/12/21,Mariposa,County,17795,0,402,0,3,61,20388,1,439,0,394,0,5,14
2/1/21,Trinity,County,13354,2,294,0,3,13,6560,0,281,0,260,0,3,14
6/22/21,Glenn,County,29348,1,2433,0,19,29,26472,1,2496,2,2435,0,19,14
7/2/20,Trinity,County,13354,0,2,0,0,61,1132,0,2,0,2,0,0,14
6/5/20,Colusa,County,22593,0,9,0,0,15,493,0,5,0,7,0,0,14
5/19/20,Tuolumne,County,52351,0,3,0,0,35,1193,0,2,0,2,0,0,14
6/10/20,Colusa,County,22593,1,11,0,0,21,589,0,5,0,7,0,0,14
9/30/20,Trinity,County,13354,0,19,0,0,31,2873,4,19,-1,15,0,0,14
6/12/20,Colusa,County,22593,0,12,0,0,47,657,0,5,0,7,0,0,14
5/13/20,Tuolumne,County,52351,0,3,0,0,13,1052,0,2,0,2,0,0,14
6/20/20,Modoc,County,9475,0,1,0,0,0,485,0,0,0,0,0,0,14
7/8/20,Modoc,County,9475,0,1,0,0,24,725,0,0,0,0,0,0,14
9/25/20,Modoc,County,9475,0,29,0,0,10,2101,0,16,2,26,0,0,14
11/30/20,Modoc,County,9475,4,133,0,0,16,2959,1,70,8,113,0,0,14
12/24/20,Modoc,County,9475,4,244,0,0,8,3458,0,101,23,220,0,0,14
1/11/21,Modoc,County,9475,0,288,0,2,34,3822,0,125,0,271,0,0,14
3/13/21,Modoc,County,9475,0,345,0,4,0,5304,0,160,0,340,0,3,14
10/7/20,Colusa,County,22593,1,540,0,6,71,5619,0,537,1,539,0,6,14
5/30/20,Mono,County,13961,1,39,0,1,14,762,0,52,0,34,0,1,14
7/1/20,Mono,County,13961,2,51,0,1,110,1684,6,60,1,37,0,1,14
8/25/20,Mono,County,13961,0,163,0,2,15,3783,0,156,0,129,0,1,14
8/28/20,Mono,County,13961,0,163,0,2,16,3862,0,156,0,145,0,1,14
9/9/20,Mono,County,13961,0,165,0,2,52,4141,0,158,0,145,0,1,14
9/20/20,Mono,County,13961,0,167,0,2,2,4242,0,160,0,147,0,1,14
10/4/20,Mono,County,13961,0,171,0,2,1,4554,0,168,0,152,0,1,14
10/20/20,Mono,County,13961,5,186,0,2,86,5118,8,183,0,156,0,1,14
3/10/21,Mono,County,13961,1,1205,0,3,52,14936,2,1350,1,1204,0,3,14
6/26/21,Mono,County,13961,0,1272,0,3,9,19502,0,1438,0,1279,0,3,14
6/27/21,Mono,County,13961,0,1272,0,3,5,19507,0,1438,0,1279,0,3,14
3/9/21,Colusa,County,22593,0,1878,0,15,48,14830,1,1730,3,1880,0,11,14
3/30/21,Colusa,County,22593,0,1885,0,15,44,15852,0,1741,1,1890,0,14,14
6/3/21,Colusa,County,22593,1,1949,0,16,41,19079,1,1814,0,1957,0,15,14
7/12/21,Colusa,County,22593,0,1973,0,16,36,20190,3,1845,0,1971,0,16,14
5/15/20,Inyo,County,18453,0,19,0,1,10,490,0,22,0,20,0,1,14
5/30/20,Inyo,County,18453,0,20,0,1,8,660,0,23,0,20,0,1,14
6/3/20,Inyo,County,18453,2,22,0,1,32,732,2,25,0,20,0,1,14
6/4/20,Inyo,County,18453,0,22,0,1,81,813,0,25,0,20,0,1,14
6/7/20,Inyo,County,18453,0,22,0,1,10,865,0,25,0,21,0,1,14
9/9/20,Inyo,County,18453,0,185,0,12,66,4377,0,184,4,173,0,2,14
10/20/20,Inyo,County,18453,1,237,0,13,31,5642,1,206,0,218,0,14,14
4/15/21,Alpine,County,1117,0,86,0,0,1,1917,0,35,0,85,0,0,14
3/10/21,Inyo,County,18453,2,1346,0,34,39,16252,2,1129,4,1328,0,35,14
6/15/21,Inyo,County,18453,1,1406,0,35,19,19752,0,1200,0,1405,0,35,14
6/16/21,Inyo,County,18453,0,1406,0,35,14,19766,0,1200,0,1405,0,35,14
6/25/21,Inyo,County,18453,1,1410,0,35,7,19868,0,1201,0,1406,0,35,14
9/4/20,Tuolumne,County,52351,0,218,0,2,437,21511,3,293,0,193,0,1,140
5/12/20,Placer,County,400434,0,185,0,8,368,8248,1,228,0,170,0,8,140
5/8/21,Tehama,County,65885,7,4980,0,62,43,58619,2,4894,3,4977,5,62,140
12/20/20,Del Norte,County,27558,2,674,0,2,344,35440,2,718,11,652,0,2,140
8/10/20,Tuolumne,County,52351,3,165,0,2,133,14822,1,219,0,143,0,1,140
7/15/20,Lake,County,64871,6,175,0,1,163,8156,11,183,2,122,0,1,140
12/25/20,Siskiyou,County,43956,4,950,0,6,5,20726,2,1005,5,905,0,2,140
9/18/20,Calaveras,County,44289,0,303,0,15,88,10463,0,329,1,255,0,9,140
5/14/21,Siskiyou,County,43956,7,1810,0,19,107,32923,6,1946,10,1779,0,14,140
4/14/21,Lake,County,64871,3,3415,0,59,174,64378,4,3975,6,3396,0,43,140
10/8/20,Sutter,County,105747,4,1755,0,12,196,28793,3,1943,2,1725,0,12,140
11/30/20,San Benito,County,64022,44,2068,0,15,452,33886,46,2279,15,1875,0,15,140
8/24/20,Yuba,County,79290,20,831,0,5,160,13113,18,971,0,750,0,1,140
6/12/21,San Benito,County,64022,1,6085,0,60,45,86857,1,6939,1,6083,0,63,140
1/2/21,Tehama,County,65885,56,3351,2,40,250,37776,76,3163,67,3146,0,9,140
12/9/20,Calaveras,County,44289,24,744,0,24,233,20919,29,803,13,670,0,21,140
3/30/21,Lassen,County,30065,0,5133,0,18,1793,124564,3,5917,1,5132,0,1,140
12/5/20,Amador,County,38531,14,1199,0,17,103,41081,8,1344,81,847,1,17,140
8/16/20,Glenn,County,29348,0,423,0,3,13,3979,1,375,2,400,0,2,140
5/9/20,Out of state,County,,,,,,115,5115,6,505,,,,,140
12/23/20,Mendocino,County,88439,33,2267,0,24,443,60204,38,2428,29,2121,0,23,140
1/14/21,Mendocino,County,88439,20,2967,0,31,403,70204,17,3178,11,2801,0,31,140
1/29/21,Colusa,County,22593,7,1768,0,12,47,12790,9,1611,3,1734,0,8,140
7/6/21,Imperial,County,191649,17,28749,0,742,1209,333130,29,32477,4,28693,0,739,140
9/22/20,Nevada,County,98710,2,538,0,5,384,27151,5,509,8,523,0,6,140
7/15/21,Stanislaus,County,562303,54,57544,0,1025,1343,731657,68,65534,60,57400,0,1028,1400
5/20/20,Orange,County,3228519,195,7076,9,152,3895,87010,242,6977,120,4866,6,96,1400
4/2/21,San Bernardino,County,2217398,115,288945,3,5049,6559,2686068,141,339298,222,286308,13,4417,14003
11/11/20,Unknown,County,,0,2,0,0,0,5,0,1,3,6,0,0,1401
4/14/21,Kings,County,156444,16,22646,0,242,1098,338382,13,26120,5,22641,0,243,1401
12/7/20,Tulare,County,484423,515,25438,1,360,3684,263887,582,28494,4,22760,1,328,1401
9/9/20,Fresno,County,1032227,119,28861,2,397,4118,267919,207,31223,84,26724,0,329,1401
5/2/21,San Luis Obispo,County,278862,5,20943,0,255,221,506400,1,22760,14,20910,0,254,1401
1/8/21,Los Angeles,County,10257557,14865,958170,292,14718,129326,12518382,20925,1173013,18001,871188,316,11796,140148
9/17/20,San Joaquin,County,782545,54,19857,3,479,1686,228850,71,23995,62,19439,7,416,1402
11/15/20,Solano,County,444255,80,9259,0,95,782,228256,33,9322,58,8713,0,84,1402
2/18/21,Santa Cruz,County,273999,33,15178,1,189,1200,300407,33,15624,46,14314,2,176,1404
5/24/20,San Francisco,County,892280,19,2514,0,45,905,55457,11,2796,6,2318,0,40,1405
3/21/21,Santa Barbara,County,456373,24,33036,0,440,702,535486,27,37864,20,32743,3,437,1405
5/9/21,Monterey,County,448732,5,42924,1,514,272,602405,2,48297,4,42918,0,380,1405
1/12/21,Riverside,County,2468145,3492,240140,59,3032,24961,1887007,4693,269898,2673,225580,44,2266,14050
12/14/20,San Bernardino,County,2217398,4887,155884,34,1917,24323,1396902,5598,175483,2433,129151,14,1347,14057
7/1/21,Tulare,County,484423,11,49822,0,854,1070,612056,11,56666,25,49789,0,853,1406
9/22/20,Fresno,County,1032227,100,30092,2,430,3723,298516,134,32637,101,27944,7,369,1406
2/3/21,Marin,County,260800,29,12537,0,206,2154,369379,42,13723,39,12406,1,190,1406
6/18/21,Marin,County,260800,0,14089,1,233,898,549237,4,15589,6,14147,1,230,1406
9/5/20,Merced,County,287420,20,8422,1,118,1358,70732,23,8695,83,8297,0,104,1406
4/8/21,Orange,County,3228519,123,251527,3,5072,10333,3477523,152,305675,151,250529,19,4797,14060
9/1/20,Sonoma,County,496668,75,6245,2,83,1644,151309,112,6840,83,5733,0,60,1407
3/27/21,Monterey,County,448732,11,42384,1,508,431,540133,6,47727,30,42271,-1,337,1407
6/27/20,San Joaquin,County,782545,214,4766,0,62,1613,61403,233,5335,52,2995,0,52,1407
12/15/20,Los Angeles,County,10257557,17558,607706,115,9241,129390,10103352,21876,743173,11590,536258,89,8429,140716
3/10/21,San Luis Obispo,County,278862,18,19841,1,249,1243,434048,21,21440,38,19710,2,247,1408
4/30/21,Marin,County,260800,3,13875,0,230,1254,503735,16,15332,11,13895,0,228,1408
1/14/21,Yolo,County,223612,101,11038,1,161,1996,164279,109,10992,164,10097,0,135,1408
6/3/21,Tulare,County,484423,7,49625,1,852,1400,583539,16,56426,8,49442,2,848,1408
7/7/21,San Joaquin,County,782545,63,74400,2,1430,3168,1109636,98,85012,76,74095,0,1410,1408
12/14/20,Monterey,County,448732,424,22371,4,180,3630,309310,480,24722,241,19154,2,155,1409
1/23/21,San Bernardino,County,2217398,824,270441,29,4057,6219,2106900,874,312071,1260,260381,73,1922,14090
5/22/21,Santa Clara,County,1967585,27,117936,3,2051,4918,4113481,41,135274,45,119292,1,2030,14092
10/31/20,California,State,40129160,4445,958395,51,18299,75572,19276073,4102,1126186,4529,926534,57,17662,140998
6/20/21,Yuba,County,79290,1,6165,1,51,71,75711,5,6988,10,6167,0,51,141
5/18/20,Out of state,County,,,,,,240,7404,14,714,,,,,141
1/19/21,Tuolumne,County,52351,23,3403,0,45,514,67956,22,3888,10,3328,1,29,141
6/11/20,Lake,County,64871,0,38,0,0,200,3678,1,33,0,28,0,0,141
2/15/21,Yuba,County,79290,10,5373,0,40,250,54105,11,6095,6,5320,0,38,141
5/20/20,Out of state,County,,,,,,220,7872,3,737,,,,,141
5/24/20,Tehama,County,65885,0,5,0,1,35,1972,0,7,0,2,0,1,141
12/2/20,Lake,County,64871,18,1154,0,24,298,31361,27,1321,2,971,1,20,141
3/25/21,Tehama,County,65885,6,4744,0,58,217,52794,9,4636,0,4719,3,52,141
4/18/21,Lake,County,64871,1,3428,0,60,44,64875,2,3989,4,3413,0,43,141
6/14/20,Yolo,County,223612,21,338,0,24,125,12136,2,456,3,254,0,24,141
2/4/21,Calaveras,County,44289,10,1840,2,45,176,31002,16,2045,9,1808,0,21,141
5/22/20,Yolo,County,223612,3,209,0,22,202,6901,4,341,2,187,0,22,141
6/6/20,Madera,County,160089,22,334,0,3,175,4725,10,172,5,149,0,3,141
10/23/20,Tuolumne,County,52351,2,278,0,4,188,31724,3,390,2,254,0,4,141
1/10/21,Amador,County,38531,7,2965,0,29,277,66522,7,3345,52,2861,0,24,141
8/21/20,Sutter,County,105747,24,1287,0,7,199,18490,29,1393,15,1173,0,8,141
7/19/20,Humboldt,County,134098,3,221,0,4,37,15634,4,230,6,195,0,4,141
6/18/21,Tuolumne,County,52351,0,4103,0,59,109,106142,0,4734,0,4116,0,63,141
